"tanggal";"product_category_name";"product_category_name_englishh";"jumlah"
"2017-06-28";"informatica_acessorios";"Computers accessories";5
"2017-06-28";"automotivo";"Auto";4
"2017-06-28";"consoles_games";"Consoles games";2
"2017-06-28";"moveis_escritorio";"Office furniture";2
"2017-06-28";"ferramentas_jardim";"Garden tools";2
"2017-06-28";"malas_acessorios";"Luggage accessories";2
"2017-06-28";"telefonia_fixa";"Fixed telephony";2
"2017-06-28";"eletronicos";"Electronics";2
"2017-06-28";"telefonia";"Telephony";2
"2017-06-28";"relogios_presentes";"Watches gifts";2
"2017-06-28";"eletrodomesticos";"Home appliances";2
"2017-06-28";"instrumentos_musicais";"Musical instruments";2
"2017-06-28";"bebes";"Baby";2
"2017-06-28";"";"Unknown";2
"2017-06-28";"perfumaria";"Perfumery";2
"2017-06-28";"climatizacao";"Air conditioning";1
"2017-06-28";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2017-06-28";"musica";"Music";1
"2017-06-28";"audio";"Audio";1
"2017-06-28";"dvds_blu_ray";"Dvds blu ray";1
"2017-06-28";"casa_conforto";"Home confort";1
"2017-06-28";"papelaria";"Stationery";1
"2017-06-28";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-06-28";"brinquedos";"Toys";1
"2017-06-29";"cama_mesa_banho";"Bed bath table";16
"2017-06-29";"esporte_lazer";"Sports leisure";15
"2017-06-29";"utilidades_domesticas";"Housewares";14
"2017-06-29";"moveis_decoracao";"Furniture decor";9
"2017-06-29";"cool_stuff";"Cool stuff";9
"2017-06-29";"beleza_saude";"Health beauty";8
"2017-06-29";"automotivo";"Auto";8
"2017-06-29";"telefonia";"Telephony";5
"2017-06-29";"informatica_acessorios";"Computers accessories";5
"2017-06-29";"brinquedos";"Toys";3
"2017-06-29";"perfumaria";"Perfumery";3
"2017-06-29";"construcao_ferramentas_jardim";"Costruction tools garden";3
"2017-06-29";"eletrodomesticos";"Home appliances";3
"2017-06-29";"livros_interesse_geral";"Books general interest";2
"2017-06-29";"ferramentas_jardim";"Garden tools";2
"2017-06-29";"malas_acessorios";"Luggage accessories";2
"2017-06-29";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-06-29";"eletronicos";"Electronics";1
"2017-06-29";"fashion_esporte";"Fashion sport";1
"2017-06-29";"bebes";"Baby";1
"2017-06-29";"";"Unknown";1
"2017-06-29";"relogios_presentes";"Watches gifts";1
"2017-06-29";"market_place";"Market place";1
"2017-06-29";"climatizacao";"Air conditioning";1
"2017-06-29";"pet_shop";"Pet shop";1
"2017-06-29";"fashion_calcados";"Fashion shoes";1
"2017-06-29";"moveis_escritorio";"Office furniture";1
"2017-06-29";"casa_conforto";"Home confort";1
"2017-06-29";"eletroportateis";"Small appliances";1
"2017-06-29";"audio";"Audio";1
"2017-06-30";"cama_mesa_banho";"Bed bath table";10
"2017-06-30";"beleza_saude";"Health beauty";9
"2017-06-30";"cool_stuff";"Cool stuff";8
"2017-06-30";"utilidades_domesticas";"Housewares";8
"2017-06-30";"moveis_decoracao";"Furniture decor";8
"2017-06-30";"esporte_lazer";"Sports leisure";8
"2017-06-30";"brinquedos";"Toys";6
"2017-06-30";"relogios_presentes";"Watches gifts";5
"2017-06-30";"ferramentas_jardim";"Garden tools";4
"2017-06-30";"perfumaria";"Perfumery";4
"2017-06-30";"automotivo";"Auto";3
"2017-06-30";"bebes";"Baby";2
"2017-06-30";"moveis_escritorio";"Office furniture";2
"2017-06-30";"telefonia";"Telephony";2
"2017-06-30";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-06-30";"informatica_acessorios";"Computers accessories";2
"2017-06-30";"malas_acessorios";"Luggage accessories";2
"2017-06-30";"livros_interesse_geral";"Books general interest";1
"2017-06-30";"portateis_casa_forno_e_cafe";"Small appliances home oven and coffee";1
"2017-06-30";"eletrodomesticos";"Home appliances";1
"2017-06-30";"consoles_games";"Consoles games";1
"2017-06-30";"papelaria";"Stationery";1
"2017-06-30";"eletrodomesticos_2";"Home appliances 2";1
"2017-06-30";"eletronicos";"Electronics";1
"2017-06-30";"pet_shop";"Pet shop";1
"2017-06-30";"";"Unknown";1
"2017-06-30";"telefonia_fixa";"Fixed telephony";1
"2017-06-30";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-06-30";"eletroportateis";"Small appliances";1
"2017-07-01";"cama_mesa_banho";"Bed bath table";10
"2017-07-01";"cool_stuff";"Cool stuff";9
"2017-07-01";"moveis_decoracao";"Furniture decor";9
"2017-07-01";"esporte_lazer";"Sports leisure";8
"2017-07-01";"beleza_saude";"Health beauty";7
"2017-07-01";"relogios_presentes";"Watches gifts";6
"2017-07-01";"brinquedos";"Toys";5
"2017-07-01";"bebes";"Baby";4
"2017-07-01";"papelaria";"Stationery";4
"2017-07-01";"automotivo";"Auto";4
"2017-07-01";"utilidades_domesticas";"Housewares";3
"2017-07-01";"informatica_acessorios";"Computers accessories";3
"2017-07-01";"ferramentas_jardim";"Garden tools";3
"2017-07-01";"telefonia";"Telephony";2
"2017-07-01";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-07-01";"perfumaria";"Perfumery";2
"2017-07-01";"casa_conforto";"Home confort";1
"2017-07-01";"moveis_escritorio";"Office furniture";1
"2017-07-01";"eletrodomesticos";"Home appliances";1
"2017-07-01";"eletronicos";"Electronics";1
"2017-07-01";"fashion_calcados";"Fashion shoes";1
"2017-07-01";"eletrodomesticos_2";"Home appliances 2";1
"2017-07-01";"malas_acessorios";"Luggage accessories";1
"2017-07-01";"pet_shop";"Pet shop";1
"2017-07-01";"";"Unknown";1
"2017-07-01";"livros_interesse_geral";"Books general interest";1
"2017-07-02";"cama_mesa_banho";"Bed bath table";15
"2017-07-02";"moveis_decoracao";"Furniture decor";13
"2017-07-02";"cool_stuff";"Cool stuff";12
"2017-07-02";"utilidades_domesticas";"Housewares";11
"2017-07-02";"esporte_lazer";"Sports leisure";10
"2017-07-02";"brinquedos";"Toys";8
"2017-07-02";"beleza_saude";"Health beauty";8
"2017-07-02";"informatica_acessorios";"Computers accessories";5
"2017-07-02";"relogios_presentes";"Watches gifts";4
"2017-07-02";"telefonia";"Telephony";4
"2017-07-02";"perfumaria";"Perfumery";3
"2017-07-02";"eletroportateis";"Small appliances";3
"2017-07-02";"eletronicos";"Electronics";2
"2017-07-02";"casa_conforto";"Home confort";2
"2017-07-02";"eletrodomesticos_2";"Home appliances 2";1
"2017-07-02";"ferramentas_jardim";"Garden tools";1
"2017-07-02";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-07-02";"casa_conforto_2";"Home comfort 2";1
"2017-07-02";"tablets_impressao_imagem";"Tablets printing image";1
"2017-07-02";"malas_acessorios";"Luggage accessories";1
"2017-07-02";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2017-07-02";"bebes";"Baby";1
"2017-07-02";"";"Unknown";1
"2017-07-02";"moveis_escritorio";"Office furniture";1
"2017-07-02";"eletrodomesticos";"Home appliances";1
"2017-07-02";"pet_shop";"Pet shop";1
"2017-07-02";"fashion_roupa_feminina";"Fashio female clothing";1
"2017-07-02";"papelaria";"Stationery";1
"2017-07-02";"moveis_sala";"Furniture living room";1
"2017-07-03";"esporte_lazer";"Sports leisure";20
"2017-07-03";"cama_mesa_banho";"Bed bath table";19
"2017-07-03";"moveis_decoracao";"Furniture decor";12
"2017-07-03";"utilidades_domesticas";"Housewares";8
"2017-07-03";"cool_stuff";"Cool stuff";8
"2017-07-03";"brinquedos";"Toys";6
"2017-07-03";"informatica_acessorios";"Computers accessories";6
"2017-07-03";"eletronicos";"Electronics";5
"2017-07-03";"beleza_saude";"Health beauty";4
"2017-07-03";"papelaria";"Stationery";3
"2017-07-03";"pet_shop";"Pet shop";3
"2017-07-03";"eletrodomesticos";"Home appliances";3
"2017-07-03";"eletroportateis";"Small appliances";3
"2017-07-03";"ferramentas_jardim";"Garden tools";3
"2017-07-03";"perfumaria";"Perfumery";2
"2017-07-03";"moveis_sala";"Furniture living room";2
"2017-07-03";"casa_conforto";"Home confort";2
"2017-07-03";"bebes";"Baby";2
"2017-07-03";"automotivo";"Auto";2
"2017-07-03";"malas_acessorios";"Luggage accessories";2
"2017-07-03";"telefonia";"Telephony";2
"2017-07-03";"relogios_presentes";"Watches gifts";2
"2017-07-03";"instrumentos_musicais";"Musical instruments";1
"2017-07-03";"alimentos_bebidas";"Food drink";1
"2017-07-03";"artes";"Art";1
"2017-07-03";"consoles_games";"Consoles games";1
"2017-07-03";"market_place";"Market place";1
"2017-07-04";"cama_mesa_banho";"Bed bath table";20
"2017-07-04";"informatica_acessorios";"Computers accessories";11
"2017-07-04";"moveis_decoracao";"Furniture decor";11
"2017-07-04";"beleza_saude";"Health beauty";10
"2017-07-04";"esporte_lazer";"Sports leisure";8
"2017-07-04";"utilidades_domesticas";"Housewares";7
"2017-07-04";"brinquedos";"Toys";7
"2017-07-04";"fashion_bolsas_e_acessorios";"Fashion bags accessories";6
"2017-07-04";"perfumaria";"Perfumery";5
"2017-07-04";"papelaria";"Stationery";5
"2017-07-04";"ferramentas_jardim";"Garden tools";5
"2017-07-04";"automotivo";"Auto";5
"2017-07-04";"telefonia";"Telephony";4
"2017-07-04";"cool_stuff";"Cool stuff";3
"2017-07-04";"pet_shop";"Pet shop";3
"2017-07-04";"malas_acessorios";"Luggage accessories";3
"2017-07-04";"relogios_presentes";"Watches gifts";2
"2017-07-04";"bebes";"Baby";2
"2017-07-04";"telefonia_fixa";"Fixed telephony";1
"2017-07-04";"artes";"Art";1
"2017-07-04";"climatizacao";"Air conditioning";1
"2017-07-04";"instrumentos_musicais";"Musical instruments";1
"2017-07-04";"audio";"Audio";1
"2017-07-04";"consoles_games";"Consoles games";1
"2017-07-04";"";"Unknown";1
"2017-07-04";"moveis_escritorio";"Office furniture";1
"2017-07-04";"moveis_sala";"Furniture living room";1
"2017-07-04";"alimentos_bebidas";"Food drink";1
"2017-07-04";"market_place";"Market place";1
"2017-07-04";"eletrodomesticos";"Home appliances";1
"2017-07-04";"industria_comercio_e_negocios";"Industry commerce and business";1
"2017-07-04";"alimentos";"Food";1
"2017-07-05";"cama_mesa_banho";"Bed bath table";23
"2017-07-05";"moveis_decoracao";"Furniture decor";15
"2017-07-05";"cool_stuff";"Cool stuff";13
"2017-07-05";"utilidades_domesticas";"Housewares";11
"2017-07-05";"informatica_acessorios";"Computers accessories";10
"2017-07-05";"esporte_lazer";"Sports leisure";10
"2017-07-05";"beleza_saude";"Health beauty";9
"2017-07-05";"relogios_presentes";"Watches gifts";8
"2017-07-05";"moveis_escritorio";"Office furniture";7
"2017-07-05";"pet_shop";"Pet shop";6
"2017-07-05";"ferramentas_jardim";"Garden tools";6
"2017-07-05";"brinquedos";"Toys";6
"2017-07-05";"papelaria";"Stationery";6
"2017-07-05";"fashion_bolsas_e_acessorios";"Fashion bags accessories";4
"2017-07-05";"casa_conforto";"Home confort";3
"2017-07-05";"bebes";"Baby";3
"2017-07-05";"telefonia";"Telephony";3
"2017-07-05";"perfumaria";"Perfumery";3
"2017-07-05";"automotivo";"Auto";3
"2017-07-05";"cds_dvds_musicais";"Cds dvds musicals";2
"2017-07-05";"";"Unknown";2
"2017-07-05";"tablets_impressao_imagem";"Tablets printing image";1
"2017-07-05";"livros_interesse_geral";"Books general interest";1
"2017-07-05";"instrumentos_musicais";"Musical instruments";1
"2017-07-05";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-07-05";"eletronicos";"Electronics";1
"2017-07-05";"malas_acessorios";"Luggage accessories";1
"2017-07-05";"bebidas";"Drinks";1
"2017-07-06";"cama_mesa_banho";"Bed bath table";18
"2017-07-06";"informatica_acessorios";"Computers accessories";16
"2017-07-06";"esporte_lazer";"Sports leisure";15
"2017-07-06";"cool_stuff";"Cool stuff";13
"2017-07-06";"beleza_saude";"Health beauty";10
"2017-07-06";"brinquedos";"Toys";9
"2017-07-06";"ferramentas_jardim";"Garden tools";9
"2017-07-06";"utilidades_domesticas";"Housewares";8
"2017-07-06";"telefonia";"Telephony";8
"2017-07-06";"moveis_decoracao";"Furniture decor";7
"2017-07-06";"malas_acessorios";"Luggage accessories";7
"2017-07-06";"bebes";"Baby";7
"2017-07-06";"pet_shop";"Pet shop";4
"2017-07-06";"consoles_games";"Consoles games";3
"2017-07-06";"moveis_escritorio";"Office furniture";3
"2017-07-06";"eletronicos";"Electronics";3
"2017-07-06";"automotivo";"Auto";3
"2017-07-06";"papelaria";"Stationery";2
"2017-07-06";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-07-06";"relogios_presentes";"Watches gifts";1
"2017-07-06";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2017-07-06";"";"Unknown";1
"2017-07-06";"perfumaria";"Perfumery";1
"2017-07-06";"instrumentos_musicais";"Musical instruments";1
"2017-07-06";"eletrodomesticos";"Home appliances";1
"2017-07-06";"telefonia_fixa";"Fixed telephony";1
"2017-07-07";"cama_mesa_banho";"Bed bath table";23
"2017-07-07";"informatica_acessorios";"Computers accessories";10
"2017-07-07";"moveis_decoracao";"Furniture decor";10
"2017-07-07";"beleza_saude";"Health beauty";9
"2017-07-07";"utilidades_domesticas";"Housewares";9
"2017-07-07";"brinquedos";"Toys";8
"2017-07-07";"eletronicos";"Electronics";8
"2017-07-07";"esporte_lazer";"Sports leisure";7
"2017-07-07";"moveis_escritorio";"Office furniture";6
"2017-07-07";"bebes";"Baby";6
"2017-07-07";"cool_stuff";"Cool stuff";5
"2017-07-07";"relogios_presentes";"Watches gifts";4
"2017-07-07";"telefonia";"Telephony";4
"2017-07-07";"";"Unknown";3
"2017-07-07";"automotivo";"Auto";3
"2017-07-07";"perfumaria";"Perfumery";3
"2017-07-07";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-07-07";"malas_acessorios";"Luggage accessories";2
"2017-07-07";"market_place";"Market place";2
"2017-07-07";"dvds_blu_ray";"Dvds blu ray";1
"2017-07-07";"papelaria";"Stationery";1
"2017-07-07";"consoles_games";"Consoles games";1
"2017-07-07";"alimentos_bebidas";"Food drink";1
"2017-07-07";"ferramentas_jardim";"Garden tools";1
"2017-07-07";"musica";"Music";1
"2017-07-07";"fashion_calcados";"Fashion shoes";1
"2017-07-08";"cama_mesa_banho";"Bed bath table";12
"2017-07-08";"beleza_saude";"Health beauty";12
"2017-07-08";"cool_stuff";"Cool stuff";10
"2017-07-08";"moveis_decoracao";"Furniture decor";8
"2017-07-08";"utilidades_domesticas";"Housewares";7
"2017-07-08";"esporte_lazer";"Sports leisure";6
"2017-07-08";"informatica_acessorios";"Computers accessories";4
"2017-07-08";"telefonia";"Telephony";3
"2017-07-08";"pet_shop";"Pet shop";3
"2017-07-08";"perfumaria";"Perfumery";3
"2017-07-08";"moveis_escritorio";"Office furniture";3
"2017-07-08";"brinquedos";"Toys";3
"2017-07-08";"eletroportateis";"Small appliances";2
"2017-07-08";"";"Unknown";2
"2017-07-08";"bebes";"Baby";2
"2017-07-08";"telefonia_fixa";"Fixed telephony";2
"2017-07-08";"relogios_presentes";"Watches gifts";2
"2017-07-08";"fashion_calcados";"Fashion shoes";1
"2017-07-08";"automotivo";"Auto";1
"2017-07-08";"malas_acessorios";"Luggage accessories";1
"2017-07-08";"consoles_games";"Consoles games";1
"2017-07-08";"papelaria";"Stationery";1
"2017-07-08";"eletrodomesticos_2";"Home appliances 2";1
"2017-07-08";"eletronicos";"Electronics";1
"2017-07-09";"cama_mesa_banho";"Bed bath table";12
"2017-07-09";"moveis_decoracao";"Furniture decor";12
"2017-07-09";"esporte_lazer";"Sports leisure";8
"2017-07-09";"beleza_saude";"Health beauty";7
"2017-07-09";"brinquedos";"Toys";6
"2017-07-09";"telefonia";"Telephony";5
"2017-07-09";"pet_shop";"Pet shop";4
"2017-07-09";"informatica_acessorios";"Computers accessories";4
"2017-07-09";"moveis_escritorio";"Office furniture";4
"2017-07-09";"ferramentas_jardim";"Garden tools";4
"2017-07-09";"casa_conforto";"Home confort";3
"2017-07-09";"utilidades_domesticas";"Housewares";3
"2017-07-09";"";"Unknown";3
"2017-07-09";"cool_stuff";"Cool stuff";3
"2017-07-09";"eletronicos";"Electronics";3
"2017-07-09";"bebes";"Baby";2
"2017-07-09";"automotivo";"Auto";2
"2017-07-09";"perfumaria";"Perfumery";2
"2017-07-09";"relogios_presentes";"Watches gifts";2
"2017-07-09";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-07-09";"malas_acessorios";"Luggage accessories";1
"2017-07-09";"eletroportateis";"Small appliances";1
"2017-07-09";"moveis_quarto";"Furniture bedroom";1
"2017-07-09";"papelaria";"Stationery";1
"2017-07-09";"moveis_sala";"Furniture living room";1
"2017-07-10";"cama_mesa_banho";"Bed bath table";21
"2017-07-10";"esporte_lazer";"Sports leisure";19
"2017-07-10";"beleza_saude";"Health beauty";12
"2017-07-10";"informatica_acessorios";"Computers accessories";11
"2017-07-10";"cool_stuff";"Cool stuff";11
"2017-07-10";"automotivo";"Auto";10
"2017-07-10";"utilidades_domesticas";"Housewares";8
"2017-07-10";"malas_acessorios";"Luggage accessories";8
"2017-07-10";"moveis_decoracao";"Furniture decor";7
"2017-07-10";"ferramentas_jardim";"Garden tools";7
"2017-07-10";"relogios_presentes";"Watches gifts";5
"2017-07-10";"brinquedos";"Toys";5
"2017-07-10";"bebes";"Baby";5
"2017-07-10";"fashion_bolsas_e_acessorios";"Fashion bags accessories";3
"2017-07-10";"pet_shop";"Pet shop";3
"2017-07-10";"eletronicos";"Electronics";3
"2017-07-10";"telefonia";"Telephony";3
"2017-07-10";"consoles_games";"Consoles games";2
"2017-07-10";"perfumaria";"Perfumery";2
"2017-07-10";"moveis_escritorio";"Office furniture";2
"2017-07-10";"instrumentos_musicais";"Musical instruments";1
"2017-07-10";"market_place";"Market place";1
"2017-07-10";"casa_conforto";"Home confort";1
"2017-07-10";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-07-10";"papelaria";"Stationery";1
"2017-07-10";"cds_dvds_musicais";"Cds dvds musicals";1
"2017-07-10";"eletroportateis";"Small appliances";1
"2017-07-10";"moveis_sala";"Furniture living room";1
"2017-07-10";"";"Unknown";1
"2017-07-11";"cama_mesa_banho";"Bed bath table";19
"2017-07-11";"moveis_decoracao";"Furniture decor";17
"2017-07-11";"utilidades_domesticas";"Housewares";14
"2017-07-11";"informatica_acessorios";"Computers accessories";14
